epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,47545.5,1.55785,1.14058,1.18756,0.81947,0.67766,0.7651,0.48209,1.40738,0.86455,1.16042,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,48149.6,1.5523,1.12783,1.18762,0.81998,0.67836,0.76592,0.4824,1.4059,0.86584,1.16005,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,48755.1,1.55223,1.12168,1.18582,0.82273,0.67791,0.76772,0.48353,1.40532,0.86349,1.15906,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,49357.9,1.55174,1.12462,1.18349,0.81302,0.68486,0.77001,0.48448,1.40505,0.86125,1.15833,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,49958.8,1.55108,1.11808,1.18345,0.81921,0.68312,0.77009,0.48495,1.40339,0.86105,1.15735,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,50565.2,1.54505,1.11536,1.18152,0.81798,0.68441,0.77081,0.48523,1.40221,0.8597,1.15626,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,51170.2,1.54556,1.11681,1.17997,0.79887,0.69069,0.77013,0.4848,1.40193,0.85749,1.15569,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,51778,1.54682,1.11528,1.1782,0.81192,0.6876,0.77003,0.48443,1.4012,0.85804,1.15429,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,52380.2,1.54769,1.11454,1.17987,0.81663,0.6859,0.77149,0.48538,1.39971,0.85598,1.15365,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,52986.5,1.54083,1.11043,1.17917,0.80646,0.69135,0.77092,0.48484,1.39818,0.85697,1.15295,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,53589.1,1.5377,1.10762,1.17839,0.81565,0.68858,0.77389,0.48733,1.39901,0.85319,1.15308,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
