epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,45535.6,1.30206,0.76129,0.00636,0.88846,0.82441,0.89718,0.60766,1.16079,0.62054,0.00619,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,45893,1.30108,0.76559,0.00627,0.89074,0.8229,0.89738,0.60789,1.1602,0.61997,0.00619,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,46249.6,1.30447,0.76088,0.00628,0.89364,0.82241,0.89793,0.6086,1.15925,0.61993,0.00618,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,46605.2,1.31324,0.75944,0.0063,0.89517,0.82027,0.89752,0.60864,1.15867,0.61876,0.00619,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,46960.9,1.28941,0.7446,0.00627,0.89626,0.82091,0.89803,0.60917,1.15892,0.61753,0.00619,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,47318.3,1.2949,0.74725,0.00625,0.89245,0.82069,0.89785,0.60948,1.15783,0.61783,0.00618,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,47673.2,1.29068,0.75178,0.00624,0.89648,0.81934,0.89852,0.6098,1.15744,0.61649,0.00618,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,48029.8,1.30023,0.75415,0.00628,0.89042,0.8258,0.89915,0.61074,1.15627,0.61711,0.00617,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,48387.1,1.3108,0.76036,0.00627,0.89216,0.82432,0.89925,0.61106,1.15639,0.61602,0.00617,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,48743.8,1.30606,0.76654,0.00627,0.89041,0.82506,0.89955,0.61169,1.15578,0.61496,0.00617,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,49099.6,1.28812,0.76287,0.00626,0.8886,0.82574,0.89927,0.61189,1.1553,0.614,0.00616,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,49455.3,1.30117,0.74702,0.00625,0.88715,0.82653,0.8986,0.61084,1.15476,0.61452,0.00616,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,49809.2,1.29178,0.74064,0.00624,0.8752,0.8372,0.90034,0.61195,1.15445,0.61422,0.00616,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,50165.4,1.30077,0.75982,0.00623,0.8791,0.83339,0.89945,0.61112,1.15429,0.6151,0.00616,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,50523.1,1.31909,0.76068,0.00625,0.87267,0.83921,0.90039,0.6119,1.15406,0.61484,0.00616,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,50877.4,1.29557,0.75202,0.00628,0.87437,0.83878,0.90133,0.61245,1.15372,0.61375,0.00615,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,51233.3,1.2945,0.7473,0.00625,0.87356,0.84358,0.90223,0.61284,1.15429,0.61191,0.00616,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,51589.9,1.2923,0.75503,0.00617,0.87485,0.84068,0.90267,0.61284,1.15494,0.60976,0.00616,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,51944.3,1.30039,0.75614,0.0062,0.88255,0.83546,0.90321,0.61317,1.15525,0.60739,0.00617,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,52299.8,1.29806,0.74493,0.00621,0.87953,0.83862,0.9028,0.61301,1.1551,0.60724,0.00616,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,52654.7,1.28529,0.73201,0.00622,0.88025,0.83911,0.90266,0.6138,1.15346,0.60471,0.00616,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,53009.5,1.30188,0.75562,0.00624,0.87926,0.84068,0.9028,0.61327,1.15402,0.60257,0.00616,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,53364.5,1.29893,0.75116,0.00616,0.88111,0.83937,0.90348,0.61386,1.15371,0.60294,0.00616,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,53719.8,1.28726,0.73954,0.00628,0.88001,0.83894,0.90322,0.614,1.1522,0.6049,0.00615,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,54075.1,1.29321,0.74175,0.00616,0.88125,0.84031,0.90375,0.61467,1.15094,0.6053,0.00614,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,54430.7,1.28727,0.7495,0.00623,0.87788,0.84136,0.904,0.61488,1.15057,0.60335,0.00614,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,54786.8,1.29171,0.74474,0.00614,0.8763,0.84114,0.90411,0.61474,1.15072,0.60229,0.00614,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
